timestamp,alpha0,beta0,gamma0,delta0,theta0,alpha1,beta1,gamma1,delta1,theta1,alpha2,beta2,gamma2,delta2,theta2,alpha3,beta3,gamma3,delta3,theta3,concentration
1545145288,4.921237174032798,1.9642545031075551,1.2166809987344482,5.625213192564178,4.091272446251937,2.0385514173981103,0.9198378522199495,0.4421584232019707,1.6087448404463487,1.4873634522302146,0.9471728500550053,1.0768269670674706,0.5171301331096708,2.348587041509141,2.244275236448215,2.329584557918826,2.2445929638499527,1.8869861009505524,8.789385289767788,8.853724607150545,0.4
1545145288,6.304106171013817,1.8678872381794964,1.3352630832761456,4.75885113175594,7.915103858851008,3.1229241420901115,1.2386941994955771,0.7023640004398601,4.416964239409665,4.230266125601963,4.178046677794267,1.165659812439329,0.6523528610485936,4.86474381905918,4.854913269313911,3.135943784784923,2.0067979528338675,2.217469140248779,8.640134793867485,7.438054592310188,0.4
1545145289,2.416624183212964,1.7098230369317315,0.8671188262599859,4.26507871028526,4.956155355363629,1.5910120840999997,0.9886707672299774,0.5711227038178815,2.6804032324803826,3.701742065966394,3.462284415344314,1.9207328383873328,0.6181999609382564,5.821094607573565,5.885878360458043,4.9429915348519735,1.854132243800625,2.2651414405878705,10.065763301772876,7.040106491878845,0.4
1545145289,5.992602515807929,1.9371472811552957,1.1846265861253407,4.654183702473718,5.207053103418435,0.9277189577252382,0.7051327619124422,0.5794878824601631,2.2941540497857185,2.000064583867525,3.5145587583236444,1.1222462629350956,0.6679134210114956,4.894772281698554,4.3770712536445755,7.279788949762093,2.0488459206982395,2.145362936089903,10.123914858532157,7.710791614170585,0.4
1545145290,6.744788550625322,1.7874303133611658,1.320057945300762,32.69876535912255,19.384332034394554,4.665835292582627,1.6230948218639438,1.0186559816015939,4.68195841669907,7.134252809523185,3.9577830335475106,1.5474433388437145,0.7873894077800647,12.715639535617676,10.316774778724785,11.447032982623442,2.20194611440833,2.1076175514907187,25.235066534123483,15.756398812689099,0.4
1545145290,3.1125905974236687,2.070156459141435,1.2436740965169533,7.3112708356599825,3.661644200556116,1.7276410761230927,1.0401021461738678,0.6438960455739714,3.1140313922576337,2.339925641397109,5.365653242311786,1.500335158570961,0.800529409294227,4.510703252536379,4.628049665030963,3.879808870810244,2.453981891485481,2.132174452434209,7.6459284083414865,9.07328275828243,0.4
1545145291,5.465620525181074,2.542149937322469,1.0630822913030857,11.870556271231614,10.560345908714925,3.2302548208383626,1.0136653991703581,0.6564799839311691,5.670054514762241,3.986341279422522,3.2802970820186386,1.0394345504425795,0.5118866722241268,6.778224628386317,4.834388424400691,2.860218033975125,2.0986306584686534,2.234810590546361,15.317134145974098,11.897234542743735,0.4
1545145291,4.2862238419789405,2.1001533545583784,1.222726236626452,9.575938107896276,6.755895650233738,2.9072975200259292,1.0199387590453457,0.6027112749133341,3.366056858633483,5.43744450862887,3.3278875142917865,1.5645134213362581,0.6496034435151704,5.840515083524615,6.150023085033892,3.659517184422326,1.8250613812533918,2.0924839561809074,8.813506353748869,5.709198031344013,0.4
1545145292,8.457203334883138,2.2224772967350352,1.6785305699167707,13.116243969229359,13.262727081487615,2.5209827720967217,0.9916072264325092,0.5654730888439379,3.570865767080169,3.2170403023732597,3.437369444134601,1.4115427525711062,0.6317912761888081,3.980245837002636,6.250329144270021,3.575061126327187,2.8076398382676535,2.355914009789333,13.567189110223651,10.246645126128874,0.4
1545145292,6.882714819799717,2.4878347189881604,1.3725163868973318,13.334066151446255,9.112357254365682,1.4390209922108796,1.1414890715175452,0.5622698131628457,7.713076240018779,5.829620093825291,1.7084577225437805,1.1067810178848485,0.4725469284122382,2.8672807229223727,2.0645361687191777,10.473867190544674,2.7311709207302792,2.3932987905292364,8.947925008813476,8.951571671551866,0.4
