timestamp,alpha0,beta0,gamma0,delta0,theta0,alpha1,beta1,gamma1,delta1,theta1,alpha2,beta2,gamma2,delta2,theta2,alpha3,beta3,gamma3,delta3,theta3,concentration
1543422463,7.354094677658678,2.318227954589342,1.0932108729068728,4.472266151788242,9.378503688759547,1.7314651413804445,0.5454082457511897,0.4183845987593244,1.9767357627562419,3.1405181559626962,4.01996825566869,1.6803612723947314,0.6013568809050323,4.172737112151027,4.452399384601096,7.133401667873019,1.592044695812055,1.5103141448125235,3.7998310997925855,6.697378852910204,0.2
1543422464,3.9689821648628265,1.9846998120969512,0.9859613168213575,5.221519477033864,7.412274293280152,0.9593170836411359,0.9373834539217353,0.4344446555736195,2.9326660013519033,3.8028878599377736,3.9566865919197256,1.170036332953385,0.546442901233397,5.431733550552275,4.719330877033592,4.225258939611313,1.3348593438732463,1.1532424706344737,3.442605294598539,5.339063267824287,0.2
1543422464,5.428654699976867,1.747963836016896,0.9092664300504741,7.796934537447584,5.774416886788122,1.8942794068919697,0.770817862269674,0.45229786405800804,2.261535546275921,3.330903023568938,2.9110153621610024,1.2446422216895696,0.6056016211367907,5.617139657115579,5.850696983522152,4.860543455840529,1.9985339056902929,1.371877440280428,8.977500956848903,8.37204675657506,0.2
1543422465,7.79481838115952,3.0331588004538736,1.3028354656222467,8.503412063517526,9.239618621242128,2.042927093086178,0.9702051292862244,0.448856077047414,2.6158580390416826,2.1550988004372758,1.3048724965515528,1.416731354794595,0.36773238043924,2.4724742954358723,2.120801536989772,7.180335900715915,2.646397430235634,1.3836370878173159,11.319416391697285,8.124756718961109,0.2
1543422465,9.657032454582563,3.2717905632519617,1.564059530134209,25.03113463798551,25.44374673026236,4.833277675599978,1.826245359912389,0.7802314002995713,3.5595805021159226,6.1921223956173375,3.820384197310098,2.2945442616734173,0.9666301888677904,5.46447295304972,8.525281995062258,9.439978431280865,2.8624955174509776,1.7985584266641217,21.007885613984726,16.021604525157834,0.2
1543422466,2.2909814477151813,1.7476472733115933,0.7642080438476717,4.35424366599937,4.903139988097427,4.17382408945113,1.913555411812874,0.637008634246101,5.23038143623641,6.875991639147956,1.987159459377752,0.9640234918549494,0.4125358518508613,1.3661663909356596,3.077992259504359,6.053051136312724,2.5523456982495434,1.5616815256928924,8.595163012364083,8.862602195591206,0.2
1543422466,4.538049625902633,1.3949343530375564,1.0672822387612861,4.898559807616161,6.8509560598120345,3.673844529973792,1.4508517184442309,0.6803073350713447,6.329370815655286,4.428408554912993,4.306866503294765,2.054025629283811,0.8113111090053864,2.082686735351968,6.700724227991557,6.493332629923586,1.915066056217719,1.4218527078985266,4.232774576589065,5.134272212697802,0.2
1543422467,3.989891507787752,2.012727471986703,0.7103695531796279,5.214902323558757,5.722356060506555,1.9474948062690542,0.7105607224563757,0.36114212584946637,1.8529690922883606,3.834423876059943,2.098243894812924,1.2476249464470943,0.5062000440878013,4.305069041785398,5.799640647415448,4.844161334410029,1.6910225352897752,1.1133818288855324,3.8931229462769563,6.179078999861125,0.2
1543422467,5.855690810384274,1.8456515401488562,0.8824818173914861,6.824804810087249,8.088704391200075,3.010371854885733,1.5423318776774158,0.5768082636474258,6.469167751323174,9.23057205013211,4.123838737874966,1.8683883239068675,0.6967352946742765,4.257547697484787,5.4771065175960105,8.942173286976805,2.386969429000815,1.5116175347116205,5.526617360329729,5.4950061442866955,0.2
1543422468,4.246916970987338,2.198774635268129,0.8759371746018733,11.338164739082938,10.538079808780635,2.1077099146895875,0.8965764854115529,0.28653117375540293,4.143506257716814,3.776851253958617,5.097052431904043,1.3807038066240358,0.6595260386303654,6.165505970719133,2.3087374285648052,4.66821142230464,2.021099071470962,1.3814257474695433,7.64465623921493,7.687555774713363,0.2
1543422468,4.449913158946141,1.4907374664489388,0.872837719831675,6.874384056545148,5.21457025244485,3.51564505772942,1.4158032339962412,0.682965338983411,5.760902194808342,2.5441173935583365,4.011826498078297,1.392047157339422,0.7316729106319039,5.528777955786658,4.947076563402556,3.048392146985123,1.6267425458486011,1.4275682542678783,6.6364890617972225,8.256038995342298,0.2
1543422469,3.797451046177322,1.2536260946664222,0.7121207065428256,4.356072104921663,7.530974906803086,3.9362366049215667,1.0629499442687924,0.5925488481177762,6.239426634230612,5.61672615061525,1.1936830038147948,0.6066114897586516,0.5115762061890432,0.7505812489805058,2.3155231978389637,1.5438331644299501,1.576013722129917,1.3309195247956076,4.774685905566455,9.372773695020012,0.2
1543422469,3.0086689761391097,1.4207843050657558,0.7770305479111732,7.698049594121056,8.344826449921229,2.539638482430296,1.1976666791916117,0.5255031348231618,5.190979406265865,6.280584206425528,2.0001401280359343,1.2172808245621933,0.5878758596124579,5.7395840528182065,5.657380052556359,3.4849785672343736,1.898819609111281,1.2372926757702174,7.55502980790801,7.334963739610156,0.2
