timestamp,alpha0,beta0,gamma0,delta0,theta0,alpha1,beta1,gamma1,delta1,theta1,alpha2,beta2,gamma2,delta2,theta2,alpha3,beta3,gamma3,delta3,theta3,concentration
1542040572,7.481575447081954,2.408578456886872,3.190395568502786,10.063476561719675,8.324604025474336,3.2574668431546834,0.968291954058183,0.44450408803045127,1.2114230324655764,3.3381221834838475,5.4264872324466635,5.360972731293826,12.905877641985734,14.890052936545661,12.265944885322284,8.791696061379865,2.858379123138718,6.463657127396826,5.522476411784561,7.235791581350394,1
1542040573,5.722307415356352,2.6154585329919318,3.046869684438026,7.291114922582933,7.517903620445234,2.5097157081875197,0.7789543729330037,0.38678361841073317,2.0823952740568985,1.663744192389432,9.798405363511513,6.234141716535041,11.818039100741224,14.022094845078879,6.8175609631913545,7.621565571478896,3.0494253266220657,6.298816740494988,8.979742607214607,6.221522510315298,1
1542040573,7.383654681933635,4.542265863602898,3.569887352381087,3.276594750329259,7.779525252535389,1.3247094712364216,1.2405757255243077,0.3278703337992508,3.0346946681367957,2.151676922440826,7.456214572008224,7.10926075558486,12.452648502239324,11.575215731873062,9.718806210813316,7.8260326642142,4.444792140617111,5.890853734968132,15.434509693854281,12.444073959023159,1
1542040574,5.032985510693778,1.9321615644540857,3.2356221530502305,8.161255829228967,6.9460524222346445,1.3063409338918939,0.9982762575020997,0.3514932943020244,3.749824370732899,2.5466332353549905,7.637463956716329,4.111466633218592,12.50274715021041,7.030507149543579,9.947388126735492,7.637131597810746,2.8300495091611886,6.138972997976694,8.873687415767414,10.850594436912527,1
1542040574,5.6865568421374775,2.2600415768604134,3.096006026936558,13.03330993468817,9.054284582034665,5.945466022501262,1.749716946388336,0.7416554896216985,4.820325152338171,1.4328416239020616,7.425916545263894,5.435667277046131,11.964609777359511,6.121902993415777,9.987521969265796,5.169879732695349,2.7383124343382925,5.831024267276808,12.832614644202739,10.526655898093818,1
1542040575,5.295226191818938,2.2538332588017393,3.3603836926212995,13.148989863299905,11.992993352262644,3.0678135859425404,2.038767618263327,0.6809037711259637,13.367418411694615,7.008484500019241,9.114868450062499,3.600740919403946,11.210755593690275,13.998520523606949,3.2494621155610552,4.9909808151993404,3.9464157836812626,5.938293588714084,14.167109935061024,12.424636618279948,1
1542040575,7.01884133790463,2.4841957118709397,3.1627806848424442,5.370030510272182,7.9387067976605135,4.556726682897163,1.3053898351679423,0.5858288666953079,5.596165343281758,3.8732074863210033,6.3358754791791485,7.3213701007481875,11.904855109235424,15.7923841886568,10.94358478524147,6.700787266557562,2.814699026305859,6.418092007941479,8.157264081129085,8.815116906319881,1
1542040576,2.5572623406935477,1.772263411648826,2.257347545154837,3.2535461853271483,2.4333539504712403,0.7679157180287609,0.88138504770171,0.32156128618290497,1.7507223083864933,1.9364144103630239,8.283866374685779,4.915296282812431,11.735675412618162,12.216081195117953,8.573948951006376,3.972648964985087,2.466985772847236,5.7787939141635505,6.795166065095119,6.117412912111234,1
1542040576,16.79520620264067,4.054862093053977,3.815138390349155,30.57761581471579,17.82143590041637,1.9279285369692707,0.8194472257975232,0.37046661952151944,8.921371949764316,4.94674717146354,11.10343336181411,7.266696591224551,13.217611690278687,15.246182758806322,8.605380279066669,10.721904959622337,5.42412889520545,6.761298638533533,44.44216272966979,27.676233646419938,1
1542040577,6.0262150124830915,1.304860322638041,3.1387060000757074,7.858314332145152,6.31008211024366,0.95059583424769,0.6165383191253664,0.3558965283910611,3.1584754690459795,1.6685677944481245,7.852711387921805,4.620925136234764,10.939522561286276,10.60633373223087,9.957596926653531,3.270054559713934,2.8230133749247535,6.061022442254343,9.607124205198136,12.250370511629432,1
1542040577,5.398488268613856,2.577210745913244,3.001139860738188,9.147980678271688,7.50198668967865,3.3895906028629543,1.4829999764986406,0.729692686293926,5.568874266267987,6.404123211401142,8.428740870597435,6.494640983090179,11.293303165998434,7.1178135024240525,12.815551160067521,7.647282459677418,2.59802447860532,5.960985691497362,5.122991210287288,4.791371703112173,1
1542040578,6.296434058922547,2.1740808470489124,2.657937022279935,11.067424776467732,8.797209149774389,3.7322310022964285,1.8393831008916068,0.6040112234601813,9.543481849964655,9.237995140866618,3.578813103889626,4.699525302980976,9.034151769497331,8.745197041306671,7.317147972984023,6.98475559899128,3.567572052510196,6.272222530482349,8.153884723322259,9.523577657861022,1
1542040578,4.707115445039755,1.9780621506535054,3.4933676822404185,9.376397271895982,9.911979599166209,6.573026159778048,2.1692435261710497,0.804474188780951,4.063413401503491,7.17641329747843,9.286001312948,5.259375831018846,12.909931162734127,6.761966179780989,11.062506533971776,5.992297190909137,3.3504770498442897,5.992296401694698,8.023373392825116,8.508400946769033,1
1542040579,4.997231298896793,1.9332618272005324,3.269537390368891,9.347148956274772,6.60909725371446,4.040910049985971,1.3203528850600543,0.5426957089470086,5.800535866550722,5.705565934580061,9.202894804089903,4.27407370057367,12.45936234562956,12.751962473066644,16.532800194889568,5.034308044672101,2.7121118986386095,5.774887636325167,5.738641954883157,10.081254323791864,1
1542040579,4.672102519012017,2.049089587021061,2.657475249181995,5.210424581954366,5.811316057188269,2.5510095391497214,0.8528627390361778,0.369807446453993,2.380583088050841,3.5140723806915073,7.360273830130413,5.988479104415983,12.373525255934002,10.803625637157957,10.207351217539372,5.921810122586007,2.685250859026614,6.287915674079736,7.069970939945875,7.9624292357698145,1
1542040580,6.019415669665956,2.620482120658414,3.0716395657586393,11.641703376101074,7.415180173869553,2.87537984739777,1.0832614797308622,0.5304631817023403,2.2373822462884174,2.289776556982842,10.19642037488432,4.012030337917623,11.641112295644787,7.267110143350715,14.940698717711873,5.815244520270448,3.1279900804735465,5.834334087407261,11.015019539038622,11.881707593878424,1
1542040580,6.083589375672266,2.938990302662981,3.3354066876003747,6.397505937398013,8.921680651088149,2.3199073576532006,1.64612164821346,0.5968092974167385,3.898920939871479,5.6298246714709315,8.587311404624895,4.476050014573402,10.980788965628012,10.792492408414969,8.321906600458647,5.927206389468527,2.9779288900737217,6.044485171006434,10.873487372219774,11.57171787728182,1
1542040581,6.367506237746312,2.066480908721225,2.982904614983717,11.665497574654491,5.639228945467162,3.9742093626566333,1.229890175203297,0.4745953165726873,10.045602150221905,6.178802676745376,11.32925667771442,5.163160835336355,12.200733482483736,11.070816925353064,7.098185626321712,6.481067833858954,2.7226020830493525,5.9409440181071265,5.5955108264308,11.174279279746258,1
1542040581,5.955133844960328,2.3553138591275857,3.057439317802617,8.069133842539205,8.539251784658857,3.4760776893146335,1.7581127598026594,0.6680756590825634,6.738554505993652,5.452463863124171,10.867310589202816,6.190629513381508,11.306346489272716,9.65821270281113,6.922292747857862,6.539893922750308,2.890366507212396,5.502210670655298,5.4669322517183465,3.396634324255168,1
