timestamp,alpha0,beta0,gamma0,delta0,theta0,alpha1,beta1,gamma1,delta1,theta1,alpha2,beta2,gamma2,delta2,theta2,alpha3,beta3,gamma3,delta3,theta3,concentration
1543422706,2.90304175872588,1.3761687282996276,0.6264132012881195,7.871878489251017,4.5099248450908584,1.4630901520545263,0.8857925612510059,0.3584479938308766,4.516969182492359,3.8561176211916535,4.3637799381206746,1.5625935726440328,0.607545258909477,6.623434854954521,6.002473153535444,5.499313397521189,2.6930510956893596,1.1235906454752866,8.711700684193811,10.243819231842172,0.7
1543422707,8.180181424783502,1.778587865132445,0.7391507852105437,12.915551877910119,12.596336985593506,4.073205947525924,1.1063930871085457,0.5575375313443705,5.39481996856877,5.251571235669971,3.1429954968933163,1.4953834872849525,0.6564700747358553,6.218354772711843,6.724592445043725,6.040040061030079,1.7687087073145147,1.2376543620628304,5.712312013099929,7.225048121587156,0.7
1543422707,2.8655695974024753,1.5740256193141862,0.6334991033449245,9.47539343805489,9.553026879149613,1.5917415775693347,1.192797261647409,0.45080533889805036,3.9397032437870223,3.9860795274784864,3.6624129661037457,1.514806658321775,0.6046940947367788,5.740941230285284,5.298301030073251,4.41396593826346,2.2914772937623455,1.2304092233668478,6.235421402022876,9.004218860884471,0.7
1543422708,5.386588731478889,2.1532140337780983,0.8962242435976925,15.155758442593179,6.544989867581845,4.015511446032442,1.698368726935278,0.6585495774114327,8.979117117615193,8.247720666550071,2.9442476224737475,1.8635082637969969,0.7559111817934647,4.099657292207713,6.266473639353355,6.971541108182269,2.5805002671247785,1.241474928039085,6.429184872828078,9.015621792355518,0.7
1543422708,6.700475656453975,1.8204651875641105,0.7890128887355963,12.410281694116215,12.682295244857034,4.194651102464167,0.8614692390557385,0.4823560755072671,8.179625402744902,3.889450645842151,3.3347273563717708,2.0696285044059417,0.7094108957174209,10.015453208378164,10.171331947066262,3.6054355659654376,2.653517704694698,1.246184288840769,10.873416768790486,8.29515765763647,0.7
1543422709,4.502253649540353,1.6665192109406841,0.8236647634970017,3.179702191311844,2.5506513317553283,4.470364282901973,1.2411345496529387,0.6358808610378757,3.671295549024876,4.90234971563462,4.961913065906088,1.9953429802408786,0.6888140576207663,6.735966119292958,3.2217969590302484,2.741253997470528,2.00769234669979,1.0621838384410267,9.611560920411131,9.87249821998834,0.7
1543422709,4.135392221227403,1.7172366771375862,0.6525479808979366,7.605818225361654,6.898304774660815,1.570383988111896,1.3870438610159692,0.42709677056097545,3.0586583645197134,4.112268186801679,4.311315416202386,1.54217200601646,0.8534255939917166,2.046510571127584,7.160978481069449,6.507402840967834,2.122790845507896,1.21172990497737,4.796153926360057,5.078219862238981,0.7
1543422710,2.187060039265488,2.073819924962831,0.8177023480512853,6.156724536223443,6.886375635536986,1.8693719161977096,1.047611993382963,0.31711492504741523,2.0294466308268397,1.8721560326598223,3.0172436647236633,1.5122975817396471,0.5945046665477505,6.4407672924798725,5.667719623399867,5.749175230588668,1.700757444671345,1.220834546835733,5.800585784285309,6.74025411222774,0.7
1543422710,1.155214130631409,2.177850531686358,0.6115710084330152,1.95403993357192,1.158657217500799,1.4029034271488763,0.9186858948738771,0.39215416426528993,4.718429084904633,3.8456964003485714,4.163455477694982,1.523141772437933,0.5595509756177075,4.401935820417359,4.107233244554387,4.5699103182853955,2.497190984779171,1.1626383934528413,4.111762357081914,5.375626116629951,0.7
1543422711,6.180605067281841,1.5217966143696562,0.7183605635215721,4.705901726460022,3.9414284945241422,1.8039748233672916,0.7401655765086925,0.2741976764145449,2.570398711019882,2.070822071844181,2.660196803492152,1.5254104329950071,0.7239272159104526,5.465906180668991,4.94683108063867,5.723556156397698,2.336511592974738,1.2832248402609607,5.053922066679151,7.106337878876733,0.7
1543422711,2.8281906509909653,1.5381640211873546,0.7407047614193715,5.860361490967723,5.529327527742687,1.6637886151437404,0.8047209424799485,0.390487560014483,2.2756072423100906,2.3739280490244914,3.99607190191491,1.7129665231683304,0.789769325674221,5.194637642301812,4.364877371045227,6.788160901407397,1.8392762186747074,1.2765935737562573,4.651504763786688,5.448515997003847,0.7
1543422712,4.324312112170372,1.550990598070008,0.6540970271931489,7.601766765731065,4.236933894926041,4.030135332000427,1.4450285890236314,0.6003248215490248,8.403317096862894,5.706018924680649,5.067656543851203,1.5016472425259313,0.740250107637389,6.61416003257277,3.848031811022551,5.804025268399585,1.624607983567637,1.297847584934826,6.123280760946155,9.369701373417776,0.7
1543422712,2.206727035355834,1.658541860030057,0.748425508287525,6.102030315369454,6.581869297031721,0.9442122553353501,1.2280498589314144,0.31997778180848496,2.721553338761182,1.5890451841383426,3.417739459841574,1.2839769752057963,0.5862293953999588,4.809202699113861,6.449621308886764,3.776475711198147,1.9985013028156484,1.107186711879616,3.4204581499803672,9.42293593718049,0.7
1543422713,3.7783351280310846,1.4597828749391089,0.6548380660551946,5.881256729618704,5.5527526086377215,2.2361848597831613,1.2624703802073705,0.5362476826199519,7.521906511725226,5.198394369448277,4.614453291602943,1.0727330376395745,0.5871808621890998,7.289363941617157,2.3744391443053834,4.987469451079433,1.7989834604275627,1.014288013552719,4.532665983617484,7.768536541559351,0.7
1543422713,4.168986470836336,1.4176473010621846,0.7802717460989232,3.592566489626386,5.183066194857073,1.1021240218777935,1.2438971359275302,0.3773106313219315,1.2055009306981779,1.216993340747143,4.180744931832259,1.74103862440377,0.5997811724091295,3.704036931178071,5.010159673998623,3.5787634197787432,1.4332141377006034,1.067857258906263,5.114367811136311,5.691746498000934,0.7
1543422714,2.199152199679854,2.555325002343215,0.6593392374361438,5.31872441103193,3.0821275959795074,2.3233203820338146,1.275287812398353,0.36423658424763816,2.850997902735046,2.4615763936645387,4.543699345845236,2.1494574025330158,0.7984900904206993,3.741532270197662,4.429106404439884,4.256858714738295,2.2957310266491926,1.1695043524248612,6.110884673653618,10.458476762864949,0.7
1543422714,5.8450772727639775,2.4002498353904165,0.7920227842306089,5.384360474315445,5.731038878706201,6.765146253690516,1.2979591837625852,0.3822649249767162,4.8586258932345645,2.9746065404151314,4.440778021395906,2.6910831950985714,0.9176649581513745,5.604834598975783,4.385171406400935,6.372548555109177,2.0561190820254502,1.2726949561253424,11.176035615280792,12.380950791605319,0.7
1543422715,7.231634070133339,2.2050890432205823,0.6170764991975277,4.350593507014163,10.154488619026324,4.431488036213433,1.7730423203870265,0.5662049046962221,6.243648512000465,5.748981249373395,4.127204717035562,1.1799182162602038,0.49878172867663034,6.5081505588304625,9.005102780959525,5.071338840075634,1.5458370806101158,1.0228293343771673,6.620142341111377,6.981685723518444,0.7
1543422715,4.041550212152748,1.5418761778370709,0.7272486226176694,6.859556793945252,5.81092467765027,3.115566565933475,0.9160027714549371,0.33109929240360075,3.9301710563177825,2.7045102145799715,2.2283582742355637,1.2115896049498798,0.44484853209623476,5.783263299049613,5.468612316025004,3.677164171605511,1.135849963327701,1.0536730613439098,6.789030057083021,6.065430773450514,0.7
1543422716,2.0581951267885157,1.1481443696406144,0.615092135829362,2.977907610715313,3.864629671914853,3.6903664702080814,1.2138925501193072,0.4674169106706126,5.395330742573836,5.5830400340094295,1.3462039757717879,1.4612459292853872,0.36818139199611605,3.134600247235514,3.7660716312951665,5.359564286535267,2.3764882990810325,1.1420879947231268,5.598447183087872,7.217855839846957,0.7
1543422716,3.280214878639193,1.6905675574870598,1.037159500445188,3.15068447944397,2.6772194898416033,2.7214547338629713,1.3239633921252354,0.8050716424827108,4.85321052430433,3.3589403869365135,4.085385436322937,1.702006863766123,0.8068318489307768,5.232720134452247,6.118007923604479,6.846863482069158,1.707691200611653,1.1890116965776327,6.130567321857481,7.286347859850271,0.7
1543422717,3.270460813930575,1.6714535147232124,0.7911613965773808,5.451328445095299,4.83044589745826,1.5974829673868314,1.0256708004122195,0.35862234056200076,2.1920681866082594,2.197901465939332,5.545779570533309,2.0194179553429064,0.8806963190885511,7.695472776868676,6.743592456655599,4.615969647751576,1.390801343450802,1.0355454822542633,6.6358034664434165,8.121867789686437,0.7
1543422717,3.622561190691183,1.7042964319928182,0.8933374009693232,7.52709723736853,6.144004729186476,2.326800599408939,0.8347548497015794,0.6380822000161411,1.0569147597093156,0.5019502152876829,3.3187785952895545,1.7730799928574894,0.8986903935962313,7.249741101493254,3.710768304408793,4.588194947759178,1.9008665127824393,1.192992560841635,5.332415183957362,7.623171901185954,0.7
1543422718,2.512595631250616,1.2216969592948104,0.8851986036430141,5.726283835171966,7.059307514429349,2.2952267178001806,1.158557195112206,0.6004899596817117,5.847234297541729,3.1744843904589146,5.017037570215817,1.3257229024927715,0.6889152792723392,6.839509349763562,6.063877248863717,4.088592190729305,1.7620802046422026,1.342845681337262,8.112791191242131,8.672364962359094,0.7
1543422718,3.6798598615031524,1.77379681206735,0.8139030234191038,7.239134122494255,3.3938141005359617,3.028386583525119,1.1469428963327166,0.4872270452885141,5.872432178592208,5.031697015136515,6.285226540648792,1.774849312283659,0.8457161346564204,7.680015966487483,8.665530987400215,3.2986485579755134,1.7173769617088794,1.076938549531732,7.385148388793501,7.256724030382137,0.7
1543422719,5.838496699050366,2.536568347732929,0.960193356192898,4.810068677398535,4.634698311096612,3.095685840330596,1.0832574309145424,0.4360571868809324,5.857275615732363,3.622719058360189,5.659105912375448,0.9573471884655963,0.458006226571168,7.775421245072445,2.3037455263656184,6.097695451557894,2.573038270012945,1.0483813058961815,7.384726079196619,3.620221098445671,0.7
1543422719,7.841612095933862,2.489257874439383,0.675596786394633,6.887528323697413,6.0823225687349805,6.316649798218816,2.180600761228322,0.6740554633454603,5.455631290898721,7.365084880165531,4.453413337095138,2.233429562486423,0.5284586106670677,4.75880655654527,6.883237515005926,3.2743812363399347,3.062241336593482,1.2963379258420837,8.944296254994208,8.669475981045654,0.7
1543422720,2.143760038551869,1.26958821854189,0.8295389785718804,3.447477372053056,4.865432775132357,1.8289080764625225,1.1092280915127,0.3651146279287954,2.9039839967845555,2.3552307665017302,4.5349014168672035,1.5414940067797316,0.7225948612794899,7.190555513778956,6.744247262075782,4.6609297070564475,1.730144636561411,1.200833554774685,4.4820033508661945,4.4929030771075436,0.7
