timestamp,alpha0,beta0,gamma0,delta0,theta0,alpha1,beta1,gamma1,delta1,theta1,alpha2,beta2,gamma2,delta2,theta2,alpha3,beta3,gamma3,delta3,theta3,concentration
1542211354,3.0476470113026113,1.8625527123045664,1.6696331436867315,5.783329972475802,3.2914778257565085,1.3345942631885332,0.9920716846742916,0.7359768512976538,2.40842542771551,3.0137732379031705,2.1293514003531526,1.5781965204206776,1.8318249533618451,3.647035397655495,3.738369544856487,3.3039743475003838,2.696955235036293,5.749861256934159,5.112240767839491,8.535035941199883,0.8
1542211354,4.0689559076012065,1.2213382948378646,1.4015985434284994,13.437417900259035,8.715850173296756,0.7741278485430909,1.2510229702666118,0.7211944756957163,2.177853941739972,3.653650103621546,4.207800174622348,2.045596214920956,2.0105020047622957,6.23991487526716,5.322760054364504,3.5492237288218944,4.832867948836535,6.175512151500496,11.087011509153273,13.139485328703483,0.8
1542211355,1.7226229865479894,1.2712832265594458,1.271344101809164,8.356369408713253,5.195055879854852,1.1313598385812507,1.1912456576204786,0.4714101525840983,1.1070843042844998,1.088797508350347,6.238535457845818,1.898878332842857,2.1921935881581716,6.86488444589795,6.375622585827589,3.1055036353770658,2.993570733915023,5.886009417137385,8.007631864780713,9.658333192668497,0.8
1542211355,1.8987032091475022,1.5769365681121885,1.182900068592668,9.35688720366689,3.4612940897009246,0.8257085240468401,1.2048207999301854,0.5069814957124048,1.377081495119124,2.957341262990725,1.8148094193559652,1.9128661810227758,1.769848482214075,6.726434723678245,3.4704016653450527,3.1842456974093483,2.7884669094003187,5.6105379257067565,13.790095663464273,7.895685368108431,0.8
1542211356,2.7296870447667416,1.6694576451387881,1.1327599463187383,4.111367616608917,5.024973279909724,2.6908306045641823,1.7543032003307422,0.6688347851639728,2.5199431041335085,4.434299896112471,6.144865908860983,2.7842479140862775,2.5817794092078317,5.52963334149618,4.996779711638225,7.45343308282386,3.4509277759358574,6.3756847364833025,5.282059519646418,8.007836598964932,0.8
1542211356,9.160957570488492,1.512550021658798,1.2334064790067394,29.971619734862948,22.82818822758965,2.087030353203002,1.2144925432409843,0.6011333888261118,10.765872478607026,6.065707192946508,8.19699069205434,2.317608145004546,2.3028938442026434,7.105396183936804,6.788336764003763,15.413405020090332,4.0742560855442,5.976725118641221,25.541457878541287,15.85180194541631,0.8
1542211357,5.896145827703343,1.9440693081382139,1.2994199633505161,5.805548261472532,5.0050547170212525,1.3531113261869072,1.147922129482863,0.5937369160005654,4.259392097597563,1.686903568032697,3.69304612106056,1.0737765970340023,2.088719877935955,7.553086999786977,6.7043263329701865,4.124966860968267,2.7440097238122183,5.574045227114143,8.686404865046141,9.495902093514974,0.8
1542211357,4.176123560683435,2.5233021351666576,1.2721566470147256,5.022191384484432,6.345116278602895,2.196582327276917,1.3396488032766833,0.6276733506762167,2.610818692270768,2.7321811692433244,3.7419710057642903,2.0362870946485288,2.1181530741963046,7.306498420704817,4.1605834849097425,6.916558082893046,3.334139920375754,5.8870336855795715,4.436502497641344,5.408616115145436,0.8
1542211358,6.130750687185656,2.4610266437680277,1.5515168253647316,2.715526852102406,6.307296442560215,1.4182386147001196,1.52697400209257,0.6328356373546878,6.48201471332872,5.970039720844789,1.9872074611963422,1.999590384219304,2.1033123169761967,11.489137904061316,5.818355154900017,3.392628663633495,3.2074019722876637,5.505935665785065,8.043905839218935,12.34208316793725,0.8
1542211358,3.2873414503111893,1.7730733187249108,1.2067664318778324,5.198778117622349,7.031629241567491,2.0889241686710496,1.216407811889151,0.4896996933877626,1.4005113082116014,1.6865048991424545,5.640634183935302,1.9431943246577847,2.271685161612247,9.236639141267357,7.400241616665344,5.5168833108475,2.19889365200556,5.548322071817431,4.864897491196986,8.369549703630316,0.8
1542211359,6.554398845962211,1.8532296813507567,1.4253698240294985,4.029151912608989,3.713184739776719,2.7100531765164693,1.3521297509548331,0.5009237874833534,5.356177726814103,7.0059587015856986,4.573446437336954,1.9733406334782262,2.086810176970079,3.8574247665430152,6.91825076585821,4.5812940484967015,2.862812431831164,5.500295619174248,6.3285521883710185,9.923880268009038,0.8
1542211359,5.249348001025329,1.2480828232126007,1.4298890189161129,10.9122959094034,8.170057711150863,4.642568719582871,1.300908589674692,0.5710742919030642,7.012130468610032,4.721781003261995,4.553004440423925,1.9532748920381247,1.5797576132189162,10.402725127810221,4.519892253720969,6.029736486062944,3.58769189127431,5.81297860898345,8.764576684041433,10.708148159436394,0.8
1542211360,4.748090252462977,0.7670715213218254,1.1760738627878227,5.566949644573514,6.168731736361048,2.8410782406228354,0.9077736849797877,0.6075087687089207,6.939624300928536,6.515278562839786,2.815286875519829,1.4514581607045047,1.986852718332301,5.0852198847063885,6.221581089511242,4.255320310306514,2.3264156449454036,5.44128434216682,6.753615260856926,8.956943295160482,0.8
1542211360,4.550917529005974,1.204447704856363,1.3383087563835523,6.666595907595277,2.78149152496086,1.2268649801944302,0.9442519610864442,0.3600513987724825,4.165811886446884,3.3663513670361116,3.978794615983998,1.7014573999423506,1.7613943622017068,7.3969733316103845,5.399102569865848,6.623065723375478,2.7588792229281953,6.137367914420995,5.8195543129761536,6.1178536919748225,0.8
1542211361,0.5063361065226446,1.2753816303939787,0.9449766722667682,2.2881365798412805,3.2390643387926827,5.992570490385812,2.713818536914017,1.0914195976150336,23.10703064243657,10.976185754292466,3.4694788514530015,1.794291970229606,1.639928900617048,10.77433208941283,4.767589978281444,4.099932855219405,3.1261337106899565,5.611418040890036,1.861878014474895,5.4276832353032285,0.8
1542211361,2.804200394900042,1.9220457755823372,1.186105974151174,5.7253664016449495,4.317070494119918,2.431527673014848,1.6390483018787028,0.7079012289349663,11.312952273765884,5.236515065601681,9.85720840343033,3.456215135393612,2.277319741451207,11.162446207875611,8.56274491303451,1.800385115975786,2.585498565885514,5.506474356537374,5.870383890599108,2.8534102609064895,0.8
1542211362,3.805384057093083,2.019420882411705,1.4662137539430145,6.989637902749159,7.17816339850467,2.3919191845256993,1.2403519389689812,0.5142075179672906,4.115830700579087,3.1987156363522535,10.145330142626788,4.664832666648788,3.047347510125017,15.415519527289328,15.647973888571004,3.672163254739871,2.2409804869869654,5.538444136376551,6.744878737709254,5.746194067415159,0.8
1542211362,5.853393563559187,1.5715071925136777,1.3838866118748685,7.0325040936451035,6.758310203509852,5.915219929937649,1.3322226329923572,0.45000272660903934,5.879887980504382,2.8391674178668556,8.898217660753936,1.8474427089704843,2.271320319144583,7.743268446507963,6.81065326306004,4.95248753155131,2.4715744825786015,5.701440294935085,9.453062538086174,9.993056262948658,0.8
1542211363,9.663841075886616,2.2703990542083416,1.245160923796994,9.517623404428099,5.098448125688666,2.745568032438493,1.238664804378116,0.4374651098935516,8.8007211564172,6.126727883860529,5.462849575977838,1.8639634752617182,1.791838771052413,10.33336285707865,13.148306312217134,5.928700511180174,3.114473068986075,5.759341180951791,6.153927753753273,14.157236207123574,0.8
1542211363,9.108146516612207,2.6608355528132503,1.4216109472454388,4.6578401472472875,10.227622518967472,3.9227587754820257,1.3768828192213567,0.48887650637079266,2.9888428784329824,4.171862959394378,6.941338704125051,1.3825652970576647,2.110094081699072,5.436710166201291,6.4468602004548385,8.867319315035425,3.2953202654770553,5.821501845935305,10.320829690118758,7.9650704012164955,0.8
1542211364,9.763086571986568,1.8028928752088025,1.5195674716620133,3.9910650911474748,3.2449133456345205,5.655471788702432,1.1412614099554832,0.4472815146757041,4.190904469663492,2.476680753917884,5.602515020702089,2.0786025455787445,2.034873491438084,6.825714354406799,8.792219253780711,7.423830798700036,3.5252927858626815,5.533982887641,12.502302062031792,10.446990888367138,0.8
