timestamp,alpha0,beta0,gamma0,delta0,theta0,alpha1,beta1,gamma1,delta1,theta1,alpha2,beta2,gamma2,delta2,theta2,alpha3,beta3,gamma3,delta3,theta3,concentration
1545144363,5.428515829572043,1.803230032218641,1.1616997828839344,3.42435461254402,2.6712445914827385,2.4836739208547063,1.1231426609375963,0.46352712431491455,2.7088251816274274,2.517246250042013,1.3101759613308344,1.2910910689902413,0.5070229422140203,1.463732066318677,1.6977385500201598,5.517304870594738,1.7593652485384004,2.3566686716558394,5.656728448978713,6.4399382464963875,0.2
1545144364,4.495032176432399,1.5001127311242466,1.062548500666077,4.1353403608196695,6.858339465240894,1.1804435164760554,0.9502023253514432,0.5874456605027089,1.2116306110939083,2.202422730325106,1.6307289725810616,0.8148198470531857,0.5195752653222361,0.6838394367505707,2.6125908291669573,4.695121374289464,1.4981193487127151,2.5318161989962884,7.229997270421986,7.331532242156995,0.2
1545144364,3.1933471317602766,1.5811837697758526,0.9120336730940037,3.294229231293622,3.195633793434829,1.8414120706451411,1.026659147703146,0.49708876088365184,2.0330931478029504,2.748821815556025,1.6350339697059575,1.3629031712978434,0.5707751172240841,0.7520981494479917,2.0496935891297134,2.131643019040291,2.206308333132943,2.5404820467349083,6.9376598160417755,6.637394533338508,0.2
1545144365,1.8311474180195317,1.602381833695932,0.9541830410596615,7.5783956167037,6.627862158774386,2.6502124517488252,1.5093193915865901,0.5874625272306385,3.6517788170186036,2.547388352796703,2.607845029458396,1.7248596134866052,0.7874554310264815,6.1352630863417925,5.993423654179697,2.127388826501681,2.1697583118510333,2.475211151478841,8.38933805359457,10.403479243547167,0.2
1545144365,7.444789847140043,3.41274681381019,1.4526417683897808,20.521279259285492,21.216352886655553,5.292031540240035,1.7685815520929875,0.9821353688664948,9.22645430229461,12.91239698459443,7.131022736271468,1.8872156357886272,0.919741320656873,3.884911804734992,6.6350394426679795,9.40203535153817,3.1684745287131086,2.8312135747875646,27.41369914435776,22.981297669681844,0.2
1545144366,5.322716938171378,1.9871672375737386,0.929961519011815,18.566433083234436,11.332505230668229,1.7359748341000196,0.8873154191326249,0.6295254119168594,3.7821463718017716,8.217929278849908,1.8674692627371587,1.255764927326495,0.7469558751390117,3.7157049620682967,3.9127426465199147,7.133481924902402,2.8511895368951468,2.9025732264498156,19.018986726634033,17.12811254429435,0.2
1545144366,3.5646152763402426,1.6334595068341802,0.9808189792800014,4.819892889069145,2.8660932728013577,1.8105856007750363,1.7521954137522424,0.5632404668518394,1.2536690566608797,2.0463863710037167,1.3577719904290408,1.4223338624337472,0.6519834234997568,2.3034285609092047,3.0974616198109257,5.14533916070462,2.208901396593904,2.1865049559100878,8.296104940154276,8.26944964273599,0.2
1545144367,4.092449881407434,1.7383598406265446,0.9802928823991198,4.3609774265170005,2.417590781503216,1.2275927178921344,0.9077295060469903,0.49141554928221415,2.7265154203659456,2.7720296023094395,3.4543248845435226,1.39642793072257,0.6304273129998169,3.736062230001659,3.2655118473753526,2.2248029371325546,1.4770935901001485,2.5751908972133686,7.043969769007538,7.842813065754658,0.2
1545144367,6.065355674968445,1.5301049087845062,1.0970045932815715,5.582798530250203,5.153136170845444,2.3960781263319073,1.1279163643012415,0.5497094498090527,2.798154932224224,1.8349180515249797,1.3378559338630562,1.6599851532590126,0.6067822935938181,2.7671584546853776,1.668284945283933,2.9994171860009993,1.5999499170253755,2.2737641826765005,9.149971751132618,8.594166972493829,0.2
1545144368,7.0922170569166,2.0833173654677557,1.0872546792211397,24.59325116215644,14.888841257683085,3.0274836470221484,1.2450060725493008,0.5811643238323673,1.9557903920538018,2.049076320008613,2.481704535243455,1.0517035282839537,0.6817551334496393,1.8593368885007096,2.9687909014972145,8.226120648025036,3.0022840277515748,2.8738564594372313,20.961962975541017,17.381207637785057,0.2
